smiles,dE0
[O:1]=[C:2]([O:3][C:4]([C:5]#[C:6][H:10])([H:8])[H:9])[H:7]>>[O:1]([C:2](=[O+:3][C-:4]([C:5]#[C:6][H:10])[H:9])[H:7])[H:8],67.03086
[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]1([H:13])[H:14])[H:7]>>[O:1]=[C:2]([C:3]([C:4]([C:5](=[C:6]([H:13])[H:14])[H:12])([H:7])[H:11])([H:9])[H:10])[H:8],66.31373
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]([C:4](=[C:5]([H:10])[H:11])[H:9])([N:7]=[C:6]([H:12])[H:13])[H:8],55.9714
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8]>>[C:2]1([H:9])=[C:3]([H:10])[C:4]1([O:5][C:6](=[O:7])[H:13])[H:12].[O:1]([H:8])[H:11],69.5228
[N:1](=[C:2](/[O:3][C:4]([C:5]([C:6]#[N:7])([H:12])[H:13])([H:10])[H:11])[H:9])\[H:8]>>[C:4](=[C:5]([C:6]#[N:7])[H:12])([H:10])[H:11].[N:1]([C:2](=[O:3])[H:9])([H:8])[H:13],38.71359
[C:1]([C@@:2]1([C:5](=[O:6])[N:7]([H:14])[H:15])[C:3]([H:11])([H:12])[N:4]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]12[C:3]([H:11])([H:12])[N:4]1[C@:5]2([O:6][H:13])[N:7]([H:14])[H:15])([H:8])([H:9])[H:10],63.43355
[C:1]([n:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@:3]1([H:11])[N:2]=[C:7]([H:15])[C:5]([N:6]([H:13])[H:14])=[C:4]1[H:12])([H:8])([H:9])[H:10],53.9283
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@@:3]3([H:10])[C@:4]1([H:11])[C:5]([H:12])([H:13])[N:6]23>>[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([H:10])[N:6]2[C@:4]1([H:11])[C:5]2([H:12])[H:13],59.8627
[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:9])[H:10])[H:8]>>[O:1]1[C:2]([H:9])([H:10])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@@:6]12[O:7][H:8],51.58034
[O:1]=[C:2]1[C:3]([H:6])([H:7])[C:4]([H:8])([H:9])[N:5]1[H:10]>>[C:3](=[C:4]([H:8])[H:9])([H:6])[H:7].[O:1]=[C:2]=[N:5][H:10],50.56955
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11]>>[C:1]([C@@:6]1([H:11])[C-:2]=[O+:3][C:4]([H:10])=[N:5]1)([H:7])([H:8])[H:9],54.65671
[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8]>>[C:3]1(=[C:6](/[O:7][H:8])[H:14])\[C:4]([H:11])([H:12])[N:5]1[H:13].[O:1]=[C:2]([H:9])[H:10],51.78524
[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])([C:5]([H:16])([H:17])[H:18])[C:6]#[N:7])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])([C:5]([H:16])([H:17])[H:18])[N+:7]#[C-:6])([H:11])[H:12])([H:8])([H:9])[H:10],59.13576
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[O:5][C@@:6]12[H:14]>>[C:1](=[C:2]([C:3]([C:4]([O+:5]=[C-:6][H:14])([H:12])[H:13])([H:10])[H:11])[H:9])([H:7])[H:8],63.46897
[O:1]([C:2]([c:3]1[n:4][o:5][c:6]([H:11])[c:7]1[H:12])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C@:7]([C:3]#[N:4])([C:6](=[O:5])[H:11])[H:12])([H:9])[H:10])[H:8],54.66471
[N:1]#[C:2][C@@:3]1([H:8])[C:4]([H:9])([H:10])[N:5]=[C:6]([H:11])[N:7]1[H:12]>>[N-:1]=[C:2]=[C:3]([N:7]([C:6](=[N+:5]=[C:4]([H:9])[H:10])[H:11])[H:12])[H:8],47.28511
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7]>>[C-:5]#[O+:6].[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4]1)[H:7],67.54953
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C:5]([H:13])([H:14])[C@@:6]1([C:4](=[O:3])[H:12])[O:7][H:15])([H:8])([H:9])[H:10],50.04006
[C:1]([C:2]([C@@:3]1([H:13])[O:4][C@@:5]2([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]1([H:13])[O+:4]=[C-:5][C@:7]1([C:6]([H:14])([H:15])[H:16])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],50.35192
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[O:5][C@@:6]12[H:12])[H:7]>>[O:1]([C:2][C@@:6]1([H:12])[C@:4]([C:3]([H:8])([H:9])[H:10])([H:11])[O:5]1)[H:7],61.87415
[O:1]([C@@:2]([C:3](=[O:4])[H:9])([C:5]#[N:6])[H:8])[H:7]>>[O:1]1[C@@:2]([C:5]#[N:6])([H:8])[C@@:3]1([O:4][H:7])[H:9],55.06825
[C:1]([c:2]1[c:3]([H:11])[c:4]([N:5]([H:12])[H:13])[c:6]([H:14])[o:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]=[C:4]([N:5]([H:12])[H:13])[C:6](=[O:7])[H:14])[H:11])([H:8])([H:9])[H:10],66.67349
[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]#[C:6][H:12])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O:3][H:11])([C-:4]=[C:5]=[C+:6][H:12])[H:10])([H:7])([H:8])[H:9],62.9025
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([N:4]([C:5]([H:15])([H:16])[H:17])[C:6](=[O:7])[H:18])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10].[N:4](\[C:5]([H:15])([H:16])[H:17])=[C:6](/[O:7][H:12])[H:18],56.79984
[C:1]([C:2]([C:3]#[C:4][C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@:2]1([H:11])[C:3]([H:10])=[C:4]1[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:7])([H:8])[H:9],56.28571
[C:1]([C@@:2]1([C:5](=[O:6])[N:7]([H:14])[H:15])[C:3]([H:11])([H:12])[N:4]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2][C:3]([N:4]([C:5](=[O:6])[N:7]([H:14])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],67.47898
[N:1]#[C:2][C@@:3]1([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[N:6]1[H:12]>>[C:3]1([H:7])=[N:6][C:5]([H:10])([H:11])[C:4]1([H:8])[H:9].[N:1](=[C:2])[H:12],51.49656
[C:1]([C@@:2]([O:3][H:11])([C:4](=[O:5])[C:6]([H:12])([H:13])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:12])=[C:6]([H:13])[H:14])[H:10])([H:7])([H:8])[H:9],67.25806
[C:1](#[C:2][C:3]([C:4]([C:5]#[N:6])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:1](#[C:2][C:3]([C:4]([N+:6]#[C-:5])([H:10])[H:11])([H:8])[H:9])[H:7],59.17678000000001
[N:1]([c:2]1[n:3][n:4]([H:9])[n:5][c:6]1[H:10])([H:7])[H:8]>>[N:1]([c:2]1[n:3]([H:9])[n:4][n:5][c:6]1[H:10])([H:7])[H:8],47.87885
[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C@:3]2([H:12])[C:4]([H:13])([H:14])[C@@:5]1([H:15])[C:6]([H:16])=[C:7]2[H:17])([H:8])([H:9])[H:10],57.36337
[O:1]=[C:2]([C@@:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[O:6]1)[H:7]>>[O:1]1[C:2]([H:7])=[C:3]([H:8])[O:6][C:5]([H:11])([H:12])[C:4]1([H:9])[H:10],67.94086
[C:1]([O:2][C:3]([C:4](=[O:5])[C:6]([H:12])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3]([C:4]([O:5][H:12])=[C:6]([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],65.26688
[O:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[H:13])[H:12])([H:10])[H:11])([H:8])[H:9])[H:7]>>[N:4](=[C:5](/[O:6][H:7])[H:13])\[H:12].[O:1]=[C:2]([C:3]([H:8])([H:10])[H:11])[H:9],63.829530000000005
[C:1]([N:2]1[C:3]([H:10])([H:11])[C@:4]1([C:5]#[C:6][H:13])[H:12])([H:7])([H:8])[H:9]>>[C:1]([N+:2]1([H:11])[C-:3]([H:10])[C@:4]1([C:5]#[C:6][H:13])[H:12])([H:7])([H:8])[H:9],64.4781
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]2[C:5]([H:11])([H:12])[C@@:6]12[H:13])[H:7]>>[O:1](/[C:2](=[C:6](/[C:5]([N:4]=[C:3]([H:9])[H:10])([H:11])[H:12])[H:13])[H:8])[H:7],36.54225
[C:1](#[C:2][C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7]>>[C:1](=[C:2])([C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7],59.30263000000001
[N:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[c:5]([O:6][H:12])[c:7]1[H:13])([H:8])[H:9]>>[N:1]([C:2](/[C:3](=[N:4]/[H:11])[H:10])=[C:7]=[C:5]([O:6][H:12])[H:13])([H:8])[H:9],67.46825
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[C:7]([H:15])([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:6](\[C:5]([C:4](=[O:3])[H:12])([H:13])[H:14])[C:7]([H:15])([H:16])[H:17])[H:11])([H:8])([H:9])[H:10],41.84594
[C:1]([N:2]([C:3](=[O:4])[H:11])[C:5](=[O:6])[C:7]([H:12])([H:13])[H:14])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:3](/[O:4][C:5](=[O:6])[C:7]([H:12])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],39.64229
[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7]>>[C:3]([O:4][H:11])(=[C:5]=[C:6]([H:7])[H:12])[H:10].[O:1]=[C:2]([H:8])[H:9],41.83596
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1]([C@@:2]1([H:9])[C-:3]=[O+:4][C:5]([H:10])=[C:6]1[H:11])([H:7])[H:8],63.47801
[C:1]1([H:7])([H:8])[O:2][C@:3]1([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)[H:9]>>[C-:1]([O+:2]=[C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)[H:9])([H:7])[H:8],53.833830000000006
[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5](=[O:6])[H:12])[H:10])([H:8])[H:9])[H:7]>>[C:2](=[C:3]([O:4][H:11])[H:10])([H:8])[H:9].[O:1]([C:5](=[O:6])[H:12])[H:7],60.90249
[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[n:5][n:6]1)[H:7]>>[O-:1][c:2]1[c:3]([H:8])[n+:4]([H:9])[n:5][n:6]1[H:7],49.38412
[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5]#[N:6])([H:7])([H:8])[H:9]>>[C:1](=[N:2][C-:3]([N+:4]([H:9])([H:10])[H:11])[C:5]#[N:6])([H:7])[H:8],60.90476999999999
[O:1]=[C:2]([C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[N:6]1[H:13])([H:8])[H:9])[H:7]>>[O:1]=[C:2]([C:3]([C+:4]([N:6]([C-:5]([H:11])[H:12])[H:13])[H:10])([H:8])[H:9])[H:7],45.76866
[O:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[C@@:4]3([H:11])[C:5]([H:12])([H:13])[C@:6]1([H:14])[N:7]23)[H:8]>>[O:1](/[C:2](=[C:3](/[C@@:4]1([H:11])[C:5]([H:12])([H:13])[C:6]([H:14])=[N:7]1)[H:10])[H:9])[H:8],42.66883
[C:1](/[N:2]=[C:3](\[N:4]([H:11])[H:12])[C:5](=[O:6])[N:7]([H:13])[H:14])([H:8])([H:9])[H:10]>>[C:1](=[N:2]/[C:3]([N:4]([H:11])[H:12])=[C:5](\[O:6][H:9])[N:7]([H:13])[H:14])([H:8])[H:10],54.03986
[C:1]([C:2]([C@@:3]([O:4][H:14])([C@@:5]([C:6]([H:16])([H:17])[H:18])([O:7][H:19])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:5]([C:6]([H:16])([H:17])[H:18])=[O:7])([H:13])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10].[O:4]([H:14])[H:19],67.90709
[C:1]([c:2]1[n:3][n:4]([H:11])[c:5](=[O:6])[n:7]1[H:12])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[n:3][n:4]([H:11])[c:5]([O:6][H:12])[n:7]1)([H:8])([H:9])[H:10],49.97477
[C:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4]1)([H:5])([H:6])[H:7]>>[C:1]([C:2]([C:3](=[O:4])[H:10])([H:8])[H:9])([H:5])([H:6])[H:7],57.02036
[C:1]([C@@:2]1([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])[C:6]([H:16])([H:17])[O:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])=[O+:7][C-:6]([H:16])[H:17])([H:8])([H:9])[H:10],60.98514
[O:1]([C:2]([C@@:3]1([C:6](=[O:7])[H:14])[C:4]([H:11])([H:12])[N:5]1[H:13])([H:9])[H:10])[H:8]>>[O:1]1[C:2]([H:9])([H:10])[C@:3]2([C:4]([H:11])([H:12])[N:5]2[H:13])[C@:6]1([O:7][H:8])[H:14],55.67634
[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[c:6]1[H:10])[H:7]>>[O:1]([C:2]1=[C:6]([H:10])[C:5]([H:8])([H:9])[N:4]=[N:3]1)[H:7],48.02425
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7]>>[O+:1](=[C:2]=[C:5]([N:4]([C:3]([H:8])([H:9])[H:10])[H:11])[O-:6])[H:7],63.29387
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]3([H:11])[C@:4]2([H:12])[N:5]2[C@:6]1([H:13])[C@@:7]32[H:14]>>[C:1]1([H:9])=[C:2]([H:10])[C@@:3]2([H:11])[C:4]([H:12])=[N:5][C@@:7]2([H:14])[C:6]1([H:8])[H:13],47.73235
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C@:5]1([C:6](=[O:7])[H:14])[H:13])[H:8]>>[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N+:4]([H:12])([H:13])[C:5]1=[C:6]([O-:7])[H:14])[H:8],60.43124
[C:1]([C@@:2]1([H:11])[N:3]([H:12])[C:4]([H:13])([H:14])/[C:5]1=[N:6]\[O:7][H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[N:3]([H:12])[C:4]([H:13])([H:14])[C+:5]1[N:6]([O-:7])[H:15])([H:8])([H:9])[H:10],54.75821
[N:1]([C:2](=[O:3])[N:4](/[C:5](=[N:6]/[H:11])[H:10])[H:9])([H:7])[H:8]>>[N:1]([C:2]([O:3][H:9])=[N:4][C+:5]([N-:6][H:11])[H:10])([H:7])[H:8],45.05061
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]2([C:5]([H:10])([H:11])[O:6]2)[C:7]1([H:12])[H:13]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4](=[O+:6][C-:5]([H:10])[H:11])[C:7]1([H:12])[H:13],59.034490000000005
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[C:5]([H:16])([H:17])[C@:6]1([O:7][H:19])[H:18])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4][C:5]([C:6]([O:7][H:19])([H:15])[H:18])([H:16])[H:17])[H:11])([H:8])([H:9])[H:10],67.8442
[C:1]([C:2](=[O:3])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]([O-:3])=[C+:4][C:5]([O:6][H:10])([H:11])[H:12])([H:7])([H:8])[H:9],66.49126
[C:1]([C:2]([C:3](=[O:4])[C:5](=[O:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[O:4])[O+:6]=[C-:5][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],65.41418
[N:1]([c:2]1[n:3][c:4]([O:5][H:10])[c:6]([H:11])[n:7]1[H:12])([H:8])[H:9]>>[N+:1]([c-:2]1[n-:3][c+:4]([O:5][H:10])[c:6]([H:11])[n:7]1)([H:8])([H:9])[H:12],52.43567
[C:1](#[C:2][c:3]1[c:4]([H:9])[c:5]([H:10])[n:6][n:7]1[H:11])[H:8]>>[C:1](=[C:2])([c:3]1[c:4]([H:9])[c:5]([H:10])[n:6][n:7]1[H:11])[H:8],52.86648
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@:4]2([N:5]([C:6][H:13])[H:12])[H:11],59.57971
[O:1]=[C:2]1[N:3]([H:8])[C:4]([H:9])([H:10])[C@@:5]2([H:11])[O:6][C@@:7]12[H:12]>>[O:1]([C:2]1=[N:3][C:4]([H:9])([H:10])[C@@:5]2([H:11])[O:6][C@@:7]12[H:12])[H:8],49.86833
[C:1]([C:2]([C:3](=[O:4])[H:11])([C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](/[O:4][H:10])[H:11])[C:5](=[O:6])[H:12])([H:7])([H:8])[H:9],56.6166
[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]12[H:16]>>[C:1]1([H:7])([H:8])[C:2][C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1([H:9])[H:16],66.28695
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]([H:11])[C:6]([H:12])([H:13])[N:7]1[H:14]>>[O:1]([C:2]1=[C:3]([H:9])[C:4]([H:10])=[C:5]([H:11])[C:6]([H:12])([H:13])[N:7]1[H:14])[H:8],61.89469
[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5](=[O:6])[H:12])([H:7])([H:8])[H:9]>>[C:1]([N:2](/[C:3](=[N:4]/[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],51.03531
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([H:16])([H:17])[H:18])[O:7][H:19])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](/[C:3]([C:4]([H:13])([H:14])[H:15])=[C:5](\[C:6]([H:16])([H:17])[H:18])[O:7][H:19])([H:11])[H:12])([H:8])([H:9])[H:10],62.27171
[C:1](/[N:2]=[C:3](\[N:4]([H:11])[H:12])[C:5](=[O:6])[N:7]([H:13])[H:14])([H:8])([H:9])[H:10]>>[C:1]([N:2]([C:3](=[N+:4]([H:11])[H:12])[C:5](=[O:6])[N-:7][H:14])[H:13])([H:8])([H:9])[H:10],21.01922
[C:1]([C:2]([O:3][C:4]([C:5]([O:6][C:7]([H:17])([H:18])[H:19])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([H:11])[H:12])([H:9])[H:10].[O:3]([C:4]([C:5]([O:6][C:7]([H:17])([H:18])[H:19])([H:15])[H:16])([H:13])[H:14])[H:8],66.65548000000001
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@:4]1([C:5]([C:6]#[C:7][H:17])([H:15])[H:16])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4][C:5]([C:6]#[C:7][H:17])([H:15])[H:16])[H:11])([H:8])([H:9])[H:10],69.09179
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@@:4]2([O:5][H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])[H:8]>>[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:7]1([C:6]([C:4][O:5][H:12])([H:13])[H:14])[H:15])[H:8],65.56274
[O:1](/[N:2]=[C:3]1/[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C@:6]1([O:7][H:14])[H:13])[H:8]>>[O-:1][N:2]([C+:3]1[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C@:6]1([O:7][H:14])[H:13])[H:8],52.97713
[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]#[C:6][H:12])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2][C@@:4]([O:3][H:10])([C:5]#[C:6][H:12])[H:11])([H:7])([H:8])[H:9],68.4413
[C:1]([C@@:2]1([H:10])[O:3][C@@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]12[H:14])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[O+:3]=[C-:4][C@:6]1([C:5]([H:11])([H:12])[H:13])[H:14])([H:7])([H:8])[H:9],50.519020000000005
[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[c:4]([H:9])[n:5]1>>[N:1]1=[N:5][C:4]([H:9])=[C:3]([H:8])[C:2]1([H:6])[H:7],50.55191
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]#[C:5][C:6](=[O:7])[H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])=[C:4]=[C:5]=[C:6]([O:7][H:11])[H:15])([H:8])([H:9])[H:10],58.93366999999999
[C:1]([C:2](=[O:3])[C:4](=[O:5])[H:9])([H:6])([H:7])[H:8]>>[C:1](=[C:2]([O:3][H:6])[C:4](=[O:5])[H:9])([H:7])[H:8],68.60838000000001
[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:3][C@@:4]([C:5][H:14])([C:6]([H:13])([H:15])[H:16])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],66.18252
[O:1]1[C@@:2]2([H:8])[C@:3]3([H:9])[C:4]([H:10])=[C:5]([H:11])[C@@:6]2([H:12])[C@:7]13[H:13]>>[O:1]1[C:2]([H:8])([H:9])[C@@:6]2([H:12])[C+:5]([H:11])[C:4]([H:10])=[C-:3][C@@:7]12[H:13],58.32019
[O:1]=[C:2]1[C:3]([H:6])([H:7])[N:4]([H:8])[C:5]1([H:9])[H:10]>>[C:3](=[N:4][H:8])([H:6])[H:7].[O:1]=[C:2]=[C:5]([H:9])[H:10],53.38851
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])([H:15])/[C:5]1=[N:6]\[O:7][H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])/[C:5](=[N:6]/[O:7][H:16])[C:4]1([H:14])[H:15])([H:8])([H:9])[H:10],66.40601
[C:1]([C:2]([C@@:3]1([H:13])[O:4][C@@:5]2([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]1([H:13])[O:4][C:5]([H:14])=[C:6]([H:15])[C:7]1([H:16])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],60.63468
[O:1]([C:2]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:7])[H:8])[H:6]>>[C-:4]#[O+:5].[C:2](=[C:3]([H:9])[H:10])([H:7])[H:8].[O:1]([H:6])[H:11],69.4998
[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([O:5][H:16])[C:6]#[C:7][H:17])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([H:11])[H:12])([H:8])[H:10].[C:3]([C:4]([H:13])([H:14])[H:15])([O:5][H:16])=[C:6]=[C:7]([H:9])[H:17],54.440430000000006
[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[C:4]([C:5]#[N:6])([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1]([N+:2]([C:3]([H:10])([H:11])[H:12])([C-:4]([C:5]#[N:6])[H:13])[H:14])([H:7])([H:8])[H:9],66.82124
[C:1]([C@@:2]1([C:5]#[N:6])[C:3]([H:10])([H:11])[N:4]1[H:12])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([C:5]#[N:6])[C-:3]([H:10])[N+:4]1([H:11])[H:12])([H:7])([H:8])[H:9],63.65721
[O:1]([C:2]([C:3]([O:4][C:5]([C:6]#[C:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3]([O:4]/[C:5](=[C:6](\[C:7][H:15])[H:14])[H:13])([H:11])[H:12])([H:9])[H:10])[H:8],69.12925
[C:1]([O:2][C:3]([C:4]#[N:5])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1](=[O:2])([H:6])[H:7].[C:3](=[C:4]=[N:5][H:8])([H:9])[H:10],60.15756
